display_name,pdl_name,website,type
J F Ingram State Technical College,j f ingram state technical college,www.istc.edu/,post-secondary
California State University-Dominguez Hills,california state university-dominguez hills,https://www.csudh.edu/,post-secondary
Southwestern Law School,southwestern law school,www.swlaw.edu/,post-secondary
Williams College,williams college,https://www.williams.edu/,post-secondary
Rock Valley College,rock valley college,www.rockvalleycollege.edu/,post-secondary
Sistema Universitario Ana G. Mendez,sistema universitario ana g. mendez,www.uagm.edu/,post-secondary
Eine Inc,eine inc,electrologyinstitute.com/,post-secondary
Academia Serrant Inc,academia serrant inc,www.serrant.edu/,post-secondary
New York School Of Interior Design,new york school of interior design,www.nysid.edu/,post-secondary
Spa Tech Institute-Westboro,spa tech institute-westboro,www.spatech.edu/,post-secondary
University Of Antelope Valley,university of antelope valley,www.uav.edu/,post-secondary
Ravenscroft Beauty College,ravenscroft beauty college,ravenscroftcollege.com/,post-secondary
Eastern Maine Community College,eastern maine community college,www.emcc.edu/,post-secondary
Spring Arbor University,spring arbor university,https://www.arbor.edu/,post-secondary
Martin Luther College,martin luther college,www.mlc-wels.edu/,post-secondary
Mayo Clinic College Of Medicine And Science,mayo clinic college of medicine and science,https://college.mayo.edu/,post-secondary
Model College Of Hair Design,model college of hair design,www.modelcollegeofhairdesign.com/,post-secondary
Union College,union college,www.union.edu/,post-secondary
Capri Institute Of Hair Design-Kenilworth,capri institute of hair design-kenilworth,www.capriinstitute.com/,post-secondary
Central Yeshiva Tomchei Tmimim Lubavitz,central yeshiva tomchei tmimim lubavitz,https://cyttl.edu/,post-secondary
Southern College Of Optometry,southern college of optometry,https://www.sco.edu/,post-secondary
Southside College Of Health Sciences,southside college of health sciences,www.srmconline.com/,post-secondary
Kapiolani Community College,kapiolani community college,https://www.kapiolani.hawaii.edu/,post-secondary
Springfield Technical Community College,springfield technical community college,www.stcc.edu/,post-secondary
Montclair State University,montclair state university,www.montclair.edu/,post-secondary
Howard University,howard university,www.howard.edu/,post-secondary
Bet Medrash Gadol Ateret Torah,bet medrash gadol ateret torah,betmedrashgadolaterettorah.com/,post-secondary
Bethlehem College & Seminary,bethlehem college & seminary,bcsmn.edu/,post-secondary
Northland Community And Technical College,northland community and technical college,www.northlandcollege.edu/,post-secondary
Spring Hill College,spring hill college,www.shc.edu/,post-secondary
Old Dominion University,old dominion university,www.odu.edu/,post-secondary
Future-Tech Institute,future-tech institute,www.futuretechinstitute.com/,post-secondary
Sage School Of Massage & Esthetics,sage school of massage & esthetics,https://www.sageschoolofmassage.com/,post-secondary
Duquesne University,duquesne university,www.duq.edu/,post-secondary
Newman University,newman university,www.newmanu.edu/,post-secondary
Conservatory Of Music Of Puerto Rico,conservatory of music of puerto rico,cmpr.edu/,post-secondary
International College Of Cosmetology,international college of cosmetology,www.icoc.edu/,post-secondary
Paul Mitchell The School-Las Vegas,paul mitchell the school las vegas,paulmitchell.edu/lasvegas,post-secondary
Mitsu Sato Hair Academy,mitsu sato hair academy,www.mitsusatohairacademy.com/,post-secondary
New England Institute Of Technology,new england institute of technology,www.neit.edu/,post-secondary
Cowley County Community College,cowley county community college,www.cowley.edu/,post-secondary
Midwest Technical Institute-Springfield,midwest technical institute-springfield,midwesttech.edu/,post-secondary
Ukiah Adult School,ukiah adult school,https://adultschool.uusd.net/,post-secondary
Southwest Collegiate Institute For The Deaf,southwest collegiate institute for the deaf,https://howardcollege.edu/swcid/,post-secondary
Margaret H Rollins School Of Nursing At Beebe Medical Center,margaret h rollins school of nursing at beebe medical center,www.beebehealthcare.org/school-nursing,post-secondary
Trinity College,trinity college,https://www.trincoll.edu/,post-secondary
Hollywood Institute Of Beauty Careers-West Palm Beach,hollywood institute of beauty careers-west palm beach,www.hi.edu/,post-secondary
Southwest Technical College,southwest technical college,https://stech.edu/,post-secondary
Berry College,berry college,https://www.berry.edu/,post-secondary
UC Riverside,university of california, riverside,www.ucr.edu/,post-secondary
Kc's School Of Hair Design,kc's school of hair design,www.kcsschoolofhair.com/,post-secondary
University Of Valley Forge,university of valley forge,https://www.valleyforge.edu/,post-secondary
Intercoast Colleges-Rancho Cordova,intercoast colleges-rancho cordova,https://www.intercoast.edu/,post-secondary
Mr Leon's School Of Hair Design-Moscow,mr leons school of hair design-moscow,mrleons.com/,post-secondary
Waynesville Career Center,waynesville career center,www.waynesville.k12.mo.us/Domain/9,post-secondary
Lynn University,lynn university,www.lynn.edu/,post-secondary
Veeb Nassau County School Of Practical Nursing,veeb nassau county school of practical nursing,www.veeb.org/PN_main.php,post-secondary
Inter American University Of Puerto Rico-Ponce,inter american university of puerto rico-ponce,www.ponce.inter.edu/,post-secondary
Missouri State University-Springfield,missouri state university-springfield,www.missouristate.edu/,post-secondary
Saint Louis Christian College,saint louis christian college,www.stlchristian.edu/,post-secondary
Texas County Technical College,texas county technical college,www.texascountytech.edu/,post-secondary
Central Career Institute Llc,central career institute llc,www.centralcareer.edu/,post-secondary
Pacific Islands University,pacific islands university,www.piu.edu/,post-secondary
Mercy Hospital School Of Practical Nursing-Plantation General Hospital,mercy hospital school of practical nursing-plantation general hospital,mercymiami.com/professionals/school-of-practical-nursing,post-secondary
Aquinas College,aquinas college,www.aquinas.edu/,post-secondary
Colgate Rochester Crozer Divinity School,colgate rochester crozer divinity school,www.crcds.edu/,post-secondary
Beth Hamedrash Shaarei Yosher Institute,beth hamedrash shaarei yosher institute,bhsy.edu/,post-secondary
Rabbinical College Of America,rabbinical college of america,www.rca.edu/,post-secondary
Charzanne Beauty College,charzanne beauty college,charzannebeautycollege.com/,post-secondary
Forrest College,forrest college,www.forrestcollege.edu/,post-secondary
Motoring Technical Training Institute,mtti,www.mtti.edu/,post-secondary
Whitman College,whitman college,www.whitman.edu/,post-secondary
International Institute Of Cosmetology,international institute of cosmetology,www.studyhair.com/,post-secondary
Cochran School Of Nursing,cochran school of nursing,www.cochranschoolofnursing.us/,post-secondary
St Paul's School Of Nursing-Queens,st paul's school of nursing-queens,https://www.stpaulsschoolofnursing.edu/,post-secondary
Celebrity Stylist Beauty School,celebrity stylist beauty school,www.celebritystylistbeautyschool.com/,post-secondary
Warner Pacific University Professional And Graduate Studies,warner pacific university professional and graduate studies,www.warnerpacific.edu/,post-secondary
Career Networks Institute,career networks institute,www.cnicollege.edu/,post-secondary
Misericordia University,misericordia university,www.misericordia.edu/,post-secondary
Prince George's Community College,prince george's community college,www.pgcc.edu/,post-secondary
Thaddeus Stevens College Of Technology,thaddeus stevens college of technology,www.stevenscollege.edu/,post-secondary
Eastern University,eastern university,https://www.eastern.edu/about/student-consumer-information,post-secondary
Lamson Institute,lamson institute,https://lamson.edu/,post-secondary
Southern Careers Institute-Corpus Christi,southern careers institute-corpus christi,www.scitexas.edu/,post-secondary
International Institute For Restorative Practices,international institute for restorative practices,iirp.edu/,post-secondary
Mount Mercy University,mount mercy university,www.mtmercy.edu/,post-secondary
West Los Angeles College,west los angeles college,www.wlac.edu/,post-secondary
Woodbury University,woodbury university,https://woodbury.edu/,post-secondary
North Iowa Area Community College,north iowa area community college,www.niacc.edu/,post-secondary
Pratt Community College,pratt community college,www.prattcc.edu/,post-secondary
Huntington University,huntington university,www.huntington.edu/,post-secondary
Dr. Ida Rolf Institute,dr. ida rolf institute,www.rolf.org/,post-secondary
Los Angeles Film School,los angeles film school,www.lafilm.edu/,post-secondary
Healthcare Training Institute,healthcare training institute,www.htinj.edu/,post-secondary
Hypnosis Motivation Institute,hypnosis motivation institute,hypnosis.edu/,post-secondary
Connecticut College,connecticut college,www.conncoll.edu/,post-secondary
Mississippi Valley State University,mississippi valley state university,www.mvsu.edu/,post-secondary
Bay Mills Community College,bay mills community college,www.bmcc.edu/,post-secondary
Frostburg State University,frostburg state university,www.frostburg.edu/,post-secondary
Southern University And A & M College,southern university and a & m college,www.subr.edu/,post-secondary
Kentucky Wesleyan College,kentucky wesleyan college,https://kwc.edu/,post-secondary
Jolie Hair And Beauty Academy-Hazleton,jolie hair and beauty academy-hazleton,www.jolieacademy.com/,post-secondary
Altoona Beauty School Inc,altoona beauty school inc,www.altoonabeautyschool.com/,post-secondary
New Mexico Institute Of Mining And Technology,new mexico institute of mining and technology,www.nmt.edu/,post-secondary
Western New Mexico University,western new mexico university,www.wnmu.edu/,post-secondary
